id,fraude,nome,sobrenome,email,cpf,telefone,rua,bairro,cidade,estado,cep,data_de_nascimento,produto,restringido,bloqueado,user_agent,imei,ip,busca_email_nome,busca_email_sobrenome,busca_email_ip,busca_email_telefone,busca_email_endereco,busca_ip_telefone,busca_ip_nome,busca_telefone_nome
388,False,Lucas,Martins,lucas.martins@hotmail.com,,,Rua Patrício de Souza,Pacheco,São Gonçalo,RJ,24732490,1984-02-08,Globoplay e discovery +,True,False,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0),558198450908361,131.72.196.212,42,68,86,54,57,87,57,65
389,False,João Lucas,Cardoso,joolucas.cardoso@globo.com,,,Rua Livreiro Francisco Alves,Tijuca,Rio de Janeiro,RJ,20530270,1994-06-17,,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.0),557192174726671,163.15.230.151,81,81,73,95,93,74,85,57
390,False,Antônio,Nascimento,antnio.nascimento@bol.com,96810735410,5551998140774,,,,,,2007-05-07,Giga Gloob,False,False,Mozilla/5.0 (Windows NT 10.0; fy-DE; rv:1.9.2.20) Gecko/3762-04-22 00:14:52 Firefox/3.6.9,555199814077490,17.111.203.155,76,57,53,41,51,97,40,67
391,False,Olivia,da Rosa,olivia.darosa@hotmail.com,95708432683,,,,,,,1983-09-15,Globoplay e Telecine,False,False,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7; rv:1.9.6.20) Gecko/7444-06-24 11:58:11 Firefox/3.8,552197721379432,65.111.13.105,59,64,63,61,71,52,65,96
392,True,Carlos Eduardo,Pires,8613767globoplayepremiere.pires@hotmail.com,85417629049,5584985473716,Rua Bartolomeu de Gusmão,Uvaranas,Ponta Grossa,PR,84020170,1987-12-06,Globoplay e Premiere,False,False,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3929-02-07 06:56:06 Firefox/4.0,558498547371601,36.40.112.41,10,21,51,33,3,58,52,45
393,False,Enrico,da Mota,enrico.damota@gmail.com,,,,,,,,1984-08-26,Globoplay e Disney +,False,False,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.1),552193121701572,203.76.204.30,95,74,55,50,58,85,56,92
394,False,João Felipe,Fernandes,joofelipe.fernandes@outlook.com,82367594155,5541911795776,Rua Timbira,Sublime,Belford Roxo,RJ,26120292,1975-07-04,,False,False,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.15.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.15.4",554191179577637,88.91.227.147,72,55,97,43,43,82,94,80
395,False,Joana,da Luz,joana.daluz@yahoo.com,83619527482,,,,,,,1980-08-05,Combate,False,False,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/63.0.858.0 Safari/532.0",556191702997516,211.215.54.112,73,97,55,43,46,86,63,85
396,False,Ana Luiza,Vieira,analuiza.vieira@bol.com,24075369161,5581948394916,Alameda Três,Águas Lindas,Ananindeua,PA,67118007,2005-10-02,Cartola PRO,False,False,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_7; rv:1.9.2.20) Gecko/2420-02-08 19:15:16 Firefox/3.8,558194839491641,185.152.122.85,60,45,79,41,40,83,99,93
397,False,Rebeca,da Paz,rebeca.dapaz@outlook.com,,5571989427281,,,,,,1995-01-01,,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/18.2n4954.0 Mobile/35G781 Safari/532.0",557198942728113,201.119.251.194,92,98,57,50,42,76,75,69
398,True,Matheus,Dias,luna28@example.com,56207183444,,Rua Paraisópolis,Pilar Velho,Ribeirão Pires,SP,09432140,1986-08-19,Giga Gloob,False,False,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.34.2 (KHTML, like Gecko) Version/4.0.1 Safari/532.34.2",554199039018155,222.138.145.43,45,33,21,46,45,55,10,4
399,False,Eloah,Jesus,jesus@hotmail.com,26418793013,,,,,,,1961-10-18,Deezer Premium,False,True,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/21.0.834.0 Mobile/50D935 Safari/532.1",557195508634792,190.192.136.35,75,57,46,40,72,62,90,42
400,True,Lorenzo,Ferreira,da-costamaysa@example.net,,5551912885495,Rua Calarge - de 201/202 ao fim,Vila Glória,Campo Grande,MS,79004290,2005-01-23,Cartola PRO,False,False,"Mozilla/5.0 (Windows 98) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/56.0.898.0 Safari/532.1",555191288549559,197.87.228.46,4,57,13,42,41,55,57,40
401,False,Marcela,Peixoto,peixoto@globo.com,94375260106,5561921951525,Rua Jaçanã - de 441/442 ao fim,Residencial Nova Catanduva I,Catanduva,SP,15813264,1986-02-18,Starzplay,False,False,Opera/9.11.(X11; Linux i686; cv-RU) Presto/2.9.189 Version/10.00,556192195152502,102.142.212.246,89,44,48,90,77,51,63,78
402,True,Agatha,Cardoso,luiz-felipenogueira@example.com,85427931023,,Rua Francisco Camatti,Madureira,Caxias do Sul,RS,95020220,1987-01-07,Globoplay + canais ao vivo e Disney +,False,False,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_9 rv:4.0; niu-NU) AppleWebKit/535.20.7 (KHTML, like Gecko) Version/5.0.4 Safari/535.20.7",558494646728544,210.148.168.213,25,27,6,49,53,46,28,28
403,True,Breno,Lima,ramospedro-henrique@example.org,73598420188,,Avenida Rivelli,Vila Ideal,Juiz de Fora,MG,36070490,1996-12-21,Disney +,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/4.1),555199168451010,193.211.212.5,36,27,31,55,2,39,44,20
404,False,Bernardo,Duarte,duarte@hotmail.com,37092614813,,Rua Marcellino Ceni,Dal Molin,Erechim,RS,99711510,2002-06-30,discovery +,False,False,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ja-JP) AppleWebKit/533.38.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.38.2",557193380759605,121.83.38.58,84,88,90,57,76,64,83,68
405,True,Yasmin,Moreira,meloana-julia@example.org,24097836510,,Rua Vinte e Um de Abril,Bomba,Serra Talhada,PE,56906450,1961-05-19,Globoplay e Starzplay,True,False,Opera/9.26.(X11; Linux i686; apn-IN) Presto/2.9.187 Version/12.00,555195291568662,52.49.225.59,40,15,1,37,57,32,2,49
406,False,Evelyn,Souza,evelyn.souza@da.net,49682510333,5581932150817,Rua Estrela Matutina,Estrela do Oriente,Belo Horizonte,MG,30580110,2010-12-30,discovery +,False,False,Opera/9.92.(Windows CE; ga-IE) Presto/2.9.169 Version/10.00,558193215081711,175.207.43.198,90,99,66,69,91,44,85,95
407,False,Renan,Castro,renan.castro@outlook.com,,5521972737026,,,,,,2007-07-21,,False,True,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2 rv:6.0; lij-IT) AppleWebKit/531.50.1 (KHTML, like Gecko) Version/5.1 Safari/531.50.1",552197273702676,50.213.17.86,89,95,91,56,82,44,77,48
408,False,Milena,da Paz,milena.dapaz@outlook.com,,5511986723512,Rua São Simplício,Iguaçu,Fazenda Rio Grande,PR,83833134,1984-11-12,Giga Gloob,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/17.3b4832.0 Mobile/23R525 Safari/532.0",551198672351280,198.170.195.88,70,49,92,62,87,58,56,63
409,False,Gabriel,Mendes,gabriel.mendes@hotmail.com,69154708249,5551989438223,,,,,,1986-12-24,Globoplay e Starzplay,False,False,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/20.0.881.0 Safari/533.0",555198943822396,98.82.89.106,76,70,49,50,77,99,55,85
410,False,Breno,Monteiro,breno.monteiro@yahoo.com,29453178004,5561989463403,,,,,,1960-07-13,Deezer Premium,False,False,Opera/8.83.(X11; Linux i686; el-CY) Presto/2.9.160 Version/10.00,556198946340338,48.122.113.117,43,83,75,71,61,61,85,80
411,True,Ryan,Nunes,4329250starzplay.nunes@hotmail.com,,,Rua Gilberto Araújo Sobrinho,Caçari,Boa Vista,RR,69307645,1969-09-02,Starzplay,False,False,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.1),551194090029475,202.213.20.101,30,30,22,9,31,13,38,24
412,False,Maria Eduarda,Dias,mariaeduarda.dias@cardoso.br,24609837196,5551965506146,Rua Kerria,Terras Alpha Campo Grande,Campo Grande,MS,79035571,1979-09-19,Globoplay + canais ao vivo e Disney +,False,False,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),555196550614650,213.222.55.183,54,85,87,40,88,51,40,84
413,False,Vitor Gabriel,Nunes,vitorgabriel.nunes@globo.com,10789426331,5511980682657,Rua Olívia Coelho Martins,Jardim Maia,São Paulo,SP,08180060,1982-03-28,Globoplay,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/10.9o6941.0 Mobile/58A848 Safari/535.0",551198068265755,139.128.88.234,72,82,83,42,63,59,74,65
414,False,Davi Lucas,Costa,davilucas.costa@outlook.com,04835127617,,Rua Leite Furtado,Jardim Adutora,São Paulo,SP,03978250,1981-02-27,Globoplay + canais ao vivo e Premiere,False,True,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/15.8s5393.0 Mobile/30S648 Safari/534.2",555193541154680,103.139.37.36,64,87,43,50,81,81,83,97
415,True,Breno,das Neves,dasneves@yahoo.com,,,,,,,,1984-07-02,Globoplay,False,False,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; sr-RS) AppleWebKit/535.41.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.41.4",556190219522148,65.39.31.50,55,29,48,41,1,57,52,51
416,False,Maria Clara,Costa,mariaclara.costa@globo.com,01294865749,,Rua Arnaldo Gustavo Ritter,Rondônia,Novo Hamburgo,RS,93415403,1965-12-30,Globoplay e discovery +,False,False,Opera/8.81.(Windows NT 5.01; os-RU) Presto/2.9.177 Version/10.00,556191367872319,28.0.246.165,70,91,53,40,73,79,58,71
417,False,Ana Clara,Santos,santos@yahoo.com,76083954193,5551992491959,Rua F1,Residencial Park dos Buritis,Gurupi,TO,77426074,1995-05-23,Globo Mais,False,False,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.1),555199249195982,201.109.28.234,89,54,68,56,81,87,48,87
418,False,Thales,Mendes,thales.mendes@outlook.com,40537162925,5531947291157,,,,,,1991-03-23,Globoplay + canais ao vivo e Telecine,False,True,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7; rv:1.9.4.20) Gecko/4685-11-08 16:48:10 Firefox/3.6.19,553194729115701,141.102.151.62,94,53,81,84,73,52,82,63
419,False,Brenda,Campos,brenda.campos@gmail.com,40298317613,,Avenida General Teixeira Lott - até 487/0488,Jardim Tucunduva,Carapicuíba,SP,06317340,2005-09-08,,False,False,Opera/8.57.(X11; Linux i686; bs-BA) Presto/2.9.175 Version/11.00,551193129209868,193.206.157.65,49,96,46,64,63,67,61,63
420,True,Nathan,da Cunha,dacunha@dias.br,93841250750,,CL 309 Bloco G,Santa Maria,Brasília,DF,72509237,1962-04-12,discovery +,False,False,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.44.2 (KHTML, like Gecko) Version/4.0 Safari/531.44.2",556194686997080,206.127.153.145,29,1,29,50,6,1,9,44
421,False,Maria Julia,Ferreira,mariajulia.ferreira@globo.com,95640278374,5521963250034,,,,,,1976-12-06,Disney +,False,False,"Mozilla/5.0 (Linux; Android 2.3.3) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/30.0.867.0 Safari/536.2",552196325003406,203.202.115.47,64,64,46,42,94,79,73,58
422,False,Murilo,Monteiro,monteiro@yahoo.com,73026148571,5511976942455,Rua Rubro Negro,Jardim Aero Rancho,Campo Grande,MS,79083450,1973-10-01,Globoplay + canais ao vivo e Premiere,False,False,Mozilla/5.0 (Windows 98; Win 9x 4.90; ru-UA; rv:1.9.1.20) Gecko/9713-08-19 14:22:53 Firefox/7.0,551197694245561,118.106.5.36,74,84,88,89,84,80,76,79
423,False,Juan,Cavalcanti,juan.cavalcanti@hotmail.com,93726415025,,,,,,,1962-08-22,,False,False,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.27.4 (KHTML, like Gecko) Version/5.1 Safari/533.27.4",557198207331678,171.226.147.24,97,64,73,92,66,42,88,73
424,False,Maria Vitória,Jesus,mariavitria.jesus@gmail.com,63297450134,,Rua Rubens Huergo,Cruzeiro,São José dos Pinhais,PR,83010240,1997-02-04,Globoplay e Starzplay,False,False,Opera/9.26.(Windows CE; ku-TR) Presto/2.9.160 Version/10.00,558191899315249,214.168.9.58,63,73,65,49,76,75,76,58
425,False,Beatriz,da Mata,beatriz.damata@almeida.com,54391678209,5561953405988,Rua Acácia-Negra,Restinga,Porto Alegre,RS,91790836,1984-09-05,Deezer Premium,False,False,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ig-NG) AppleWebKit/535.24.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.24.5",556195340598891,142.55.43.159,91,42,43,75,70,55,47,96
426,False,Caroline,da Paz,caroline.dapaz@da.com,59017682485,,Rua Antônio de Oliveira,Jardim São Luiz,Itapevi,SP,06654625,1971-02-09,Globoplay,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/61.0.866.0 Mobile/19B990 Safari/535.0",554196115572550,140.6.159.49,65,60,52,78,84,93,46,49
427,False,Luiz Miguel,Teixeira,luizmiguel.teixeira@outlook.com,58012349698,,Via Pedestre 47 (Viveiros),CIS,Feira de Santana,BA,44013760,1962-01-26,Combate,False,False,Mozilla/5.0 (Windows NT 5.01; li-BE; rv:1.9.1.20) Gecko/4157-02-28 15:45:01 Firefox/3.6.13,555195834415959,223.68.168.208,96,44,48,86,78,41,80,52
428,False,Alexia,Monteiro,alexia.monteiro@gmail.com,38051762444,,Rua Aureliano Amaral,Santa Isabel,São Gonçalo,RJ,24738525,1967-05-21,,False,False,Opera/8.34.(Windows 98; Win 9x 4.90; ve-ZA) Presto/2.9.180 Version/12.00,557193834351496,13.168.202.27,45,44,69,51,56,76,66,57
429,False,Melissa,Melo,melissa.melo@hotmail.com,96508741276,,"Rua Pedro Garcia Dias, 519 ",Centro,Potirendaba,SP,15105970,1999-06-15,Globoplay e Starzplay,False,False,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/6315-02-03 04:11:03 Firefox/3.6.19,551193385560228,162.165.208.51,88,49,58,73,40,91,62,96
430,False,Cauã,Fernandes,cau.fernandes@yahoo.com,46508192370,5521974958654,,,,,,1998-05-25,Globoplay e Disney +,False,True,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; mai-IN) AppleWebKit/533.27.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.27.6",552197495865434,32.93.134.6,94,98,59,95,89,61,42,60
431,False,Lavínia,Dias,lavnia.dias@outlook.com,10254698360,,Rua Carlos Francisco de Paula,Parque Jabaquara,São Paulo,SP,04358010,1977-01-11,Globoplay e Premiere,False,False,Opera/8.13.(Windows 98; nan-TW) Presto/2.9.184 Version/10.00,552194169265082,172.76.55.104,79,97,82,43,64,90,64,59
432,False,Natália,Farias,natlia.farias@yahoo.com,47190382631,,Rua Raul Ribeiro Nunes,Jabotiana,Aracaju,SE,49095610,1992-12-10,Deezer Premium,False,False,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.1),558492970783853,145.83.97.179,59,96,69,97,70,53,47,84
433,False,Lucas Gabriel,Dias,dias@gmail.com,60485971267,5541984129035,Travessa Edward Solonca,Vila Augusta,Guarulhos,SP,07052161,1972-01-30,Globoplay e Telecine,False,False,Opera/8.73.(Windows CE; tn-ZA) Presto/2.9.172 Version/10.00,554198412903579,69.6.179.84,54,58,73,58,94,55,89,99
434,False,Henrique,Campos,henrique.campos@hotmail.com,24739581655,,Travessa Dona Marianita,Vila Guarani (Z Sul),São Paulo,SP,04317170,1972-10-18,Globoplay e Starzplay,False,False,Opera/9.27.(X11; Linux x86_64; the-NP) Presto/2.9.174 Version/11.00,556195371321395,93.141.82.65,46,79,91,84,79,94,41,85
435,True,Olivia,Martins,maria-alicecarvalho@example.org,76408195393,,Rua Pedro Oliveira Leonel,Boa Vista I,Serra,ES,29182670,1995-05-01,Globoplay + canais ao vivo e Disney +,False,False,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_4 rv:4.0; lv-LV) AppleWebKit/532.39.3 (KHTML, like Gecko) Version/5.0.2 Safari/532.39.3",551196493633332,197.20.71.145,47,32,48,26,26,15,32,19
436,False,Esther,Silveira,esther.silveira@yahoo.com,46973120822,,,,,,,1993-06-28,,False,False,"Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/18.0.842.0 Safari/532.1",553190134133206,223.206.67.67,73,67,97,48,45,45,90,42
437,True,Rafaela,Pires,8393053pires@bol.com,57289603168,5561924672484,,,,,,2003-04-28,Cartola PRO,False,False,Opera/9.88.(X11; Linux x86_64; raj-IN) Presto/2.9.176 Version/10.00,556192467248400,117.177.26.94,12,18,34,46,27,3,49,12
438,False,Paulo,Moura,paulo.moura@globo.com,19780652485,,Rua Amelia Maria Pizzi,Residencial Damha Belvedere,Presidente Prudente,SP,19054048,1966-04-27,Globoplay + canais ao vivo e Telecine,False,False,Mozilla/5.0 (Android 10; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,554195194276208,38.205.180.241,56,79,54,61,40,69,40,63
439,False,Luiz Henrique,da Mata,luizhenrique.damata@barros.com,73485026107,5584903549323,,,,,,2009-08-11,,False,False,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7743-04-27 20:12:02 Firefox/3.8,558490354932344,138.255.169.53,90,79,97,98,46,42,85,60
440,False,Gabriel,Moraes,gabriel.moraes@hotmail.com,61758493291,,Rua Manoel Andrada Magalhães,Tancredo Neves,Serra Talhada,PE,56909264,1989-03-07,Globoplay + canais ao vivo e Premiere,True,False,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/46.0.827.0 Safari/535.2",551196664966727,192.207.80.52,53,89,56,68,67,97,48,63
441,False,Julia,Aragão,julia.arago@yahoo.com,56832049170,5561988316515,,,,,,1960-01-12,Globoplay e Starzplay,False,False,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.1),556198831651575,204.204.177.127,71,44,56,42,73,99,97,75
442,False,Enzo,da Cunha,enzo.dacunha@yahoo.com,94728036529,5561939241073,Rua Ana Schwarzftter,Rodilândia,Nova Iguaçu,RJ,26083230,1996-08-21,Globoplay + canais ao vivo,False,False,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_3) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/57.0.809.0 Safari/533.0",556193924107304,119.228.41.144,99,51,85,70,51,74,96,65
443,False,Manuela,Costela,manuela.costela@da.br,28619347004,,,,,,,1971-09-13,Globoplay + canais ao vivo e Telecine,False,False,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2; rv:1.9.6.20) Gecko/6741-09-21 07:05:54 Firefox/3.6.20,552196169182282,128.233.217.133,99,46,78,40,66,78,83,96
444,False,Fernando,Moura,moura@globo.com,63849270556,5581996188949,,,,,,1967-11-30,Globoplay e Telecine,False,False,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/38.0.853.0 Mobile/37G515 Safari/532.0",558199618894956,40.148.122.145,68,43,77,69,99,50,80,66
445,True,Francisco,da Mata,jpinto@example.org,67108943557,5581977494178,,,,,,2008-10-16,,False,False,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.37.1 (KHTML, like Gecko) Version/5.0.2 Safari/535.37.1",553196709267212,218.134.245.43,49,18,41,21,53,54,47,47
446,False,Augusto,Sales,augusto.sales@globo.com,06748251362,,Rua Josias Rodrigues dos Santos,Jordão,Recife,PE,51250280,1967-03-19,,False,False,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/13.2e9196.0 Mobile/85P856 Safari/534.2",558490242060001,200.158.191.49,68,86,85,75,45,74,73,91
447,True,Larissa,Cavalcanti,vcostela@example.com,82913740588,,Rua Mercosul,Loteamento Cristo Redentor,Campo Grande,MS,79042762,1980-09-08,Globoplay + canais ao vivo,False,False,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0),558191550682929,220.44.240.14,6,35,45,18,26,4,20,30
448,False,Ana Julia,Freitas,freitas@hotmail.com,12968750402,,,,,,,1999-02-19,Globoplay + canais ao vivo e Premiere,False,False,Opera/8.59.(Windows NT 10.0; kk-KZ) Presto/2.9.173 Version/11.00,552198370709044,52.104.36.199,62,92,67,49,73,66,58,91
449,False,Mariana,Duarte,mariana.duarte@outlook.com,93841765084,5581972993874,Passagem Vinte e Cinco de Dezembro,Curió-Utinga,Belém,PA,66610130,1968-06-06,,False,False,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.47.6 (KHTML, like Gecko) Version/4.1 Safari/535.47.6",558197299387498,171.228.255.81,73,71,59,65,53,92,93,80
450,False,Heloísa,Teixeira,helosa.teixeira@yahoo.com,18230564906,,,,,,,1985-02-10,Globoplay + canais ao vivo e Premiere,False,False,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_0; rv:1.9.2.20) Gecko/9907-08-30 18:07:45 Firefox/3.6.10,556196670138787,1.234.188.193,59,60,55,87,92,71,77,46
451,False,Luiz Otávio,Fogaça,luizotvio.fogaa@outlook.com,65349208756,,Avenida Minotti Ruaro,Jardim Angélica,Jaboticabal,SP,14875570,1988-07-10,Globoplay + canais ao vivo e Disney +,False,False,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.880.0 Safari/534.0",552192225558870,72.93.59.230,67,71,83,57,62,74,62,57
452,False,Manuela,Rezende,manuela.rezende@hotmail.com,04617825371,,,,,,,2005-09-16,Combate,False,False,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.24.6 (KHTML, like Gecko) Version/4.0.3 Safari/534.24.6",557196404915897,198.117.132.96,96,98,71,88,41,80,56,67
453,False,Paulo,Caldeira,paulo.caldeira@globo.com,,5584928121886,,,,,,1967-08-15,Globoplay e Disney +,False,False,Mozilla/5.0 (Android 2.2.1; Mobile; rv:33.0) Gecko/33.0 Firefox/33.0,558492812188659,27.63.52.86,96,78,83,78,67,69,50,84
454,False,Luiz Otávio,da Rocha,luizotvio.darocha@hotmail.com,19047256867,,Beco do Camarão,Bracuí (Cunhambebe),Angra dos Reis,RJ,23943045,1966-02-27,Disney +,False,False,Opera/8.30.(Windows NT 6.2; ff-SN) Presto/2.9.163 Version/12.00,558493335761261,57.5.230.66,70,63,49,98,49,48,46,92
455,True,Maria Julia,Campos,9093468globoplayestarzplay.campos@bol.com,76028134562,5584964867401,Avenida Jorge Walter - até 1229/1230,Centro,Campo Mourão,PR,87302020,1993-08-01,Globoplay e Starzplay,False,True,Opera/9.48.(X11; Linux i686; eo-US) Presto/2.9.182 Version/10.00,558496486740141,109.7.222.156,42,59,12,1,28,26,55,11
456,False,Olivia,das Neves,olivia.dasneves@hotmail.com,91056732407,5531995476547,,,,,,2006-03-24,Globoplay + canais ao vivo e Premiere,False,False,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9681-08-09 04:09:06 Firefox/3.6.19,553199547654724,187.13.31.67,70,85,58,81,40,92,56,68
457,False,Erick,da Conceição,erick.daconceio@globo.com,57219438079,5584981566623,,,,,,1975-11-22,Globo Mais,False,False,Opera/9.33.(Windows NT 6.2; nb-NO) Presto/2.9.182 Version/11.00,558498156662340,173.2.114.218,45,70,90,44,49,70,81,72
458,False,Benjamin,Melo,benjamin.melo@yahoo.com,01692543806,5561941307390,Rua das Begônias,Loteamento Quinta do Rio Dourados,Goiânia,GO,74356175,2000-02-17,Globoplay + canais ao vivo e Premiere,False,True,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.0),556194130739039,195.120.112.59,62,88,76,68,58,93,93,92
459,False,Francisco,Almeida,francisco.almeida@bol.com,02194357661,,SPLM Conjunto 14,Setor Placa da Mercedes (Núcleo Bandeirante),Brasília,DF,71732140,1964-08-28,,False,False,Opera/9.95.(X11; Linux x86_64; ru-RU) Presto/2.9.164 Version/11.00,558499822712170,200.142.162.98,86,94,84,73,98,66,51,45
